No,Date,Username,Tweet
1154,2021-11-10T12:40:00.000Z,"khalesya
@khaleesyaaaaa
·
Nov 10, 2021","Thank you Indonesia for the great arrangement,accommodation and Facilities to all the athletes it seems like all the athletes are having a lot of fun in Bali right now, as if they are on vacation We as Fans are also happy with all this!!"
1155,2021-11-10T11:48:52.000Z,"shinta.
@shintassi
·
Nov 10, 2021",#IndonesiaBadmintonFestival = study tour atlet ke Bali 
1156,2021-11-10T10:39:30.000Z,"Punk O' Lantern - Gen 1 Halloween NFT
@HalloweenCrypto
·
Nov 10, 2021",B cuz that's a Bali temple right there
1157,2021-11-10T10:09:54.000Z,"icha
@ihsanulnur
·
Nov 10, 2021",Welcome to bali kloter ke 2 study tour #IndonesiaBadmintonFestival
1158,2021-11-10T08:58:58.000Z,"InfluenzaMNL
@InfluencerBotPH
·
Nov 10, 2021",Top 4 experiences to travel to Bali whilst people are dying without access to basic human needs!
1159,2021-11-10T08:39:14.000Z,"Lauras.eth
@Laurrahhh
·
Nov 10, 2021",Ahh I love this one . Yes I'm already thinking about my next Bali trip 
1160,2021-11-10T08:25:22.000Z,"Tim Gaynor
@timejgaynor
·
Nov 10, 2021","This is jarring. 
@Reuters
 is – or was – a news service. Why is it now pushing travel to Bali? How does this square with the Trust Principles? 
@ReutersPlus"
1161,2021-11-10T07:49:43.000Z,"Hi, Aya
@SIALZJ98
·
Nov 10, 2021",Im sorry i’d be a badminton athlete bot for study tour to Bali hahahahahahahaha
1162,2021-11-10T07:18:05.000Z,"Setyo Diwantoro
@setyodiwantoro
·
Nov 10, 2021","Yeah I mean after all this year's extremely tight schedule and a month of european tour, to be in Bali is a well deserved and a relaxing season finale."
1163,2021-11-10T06:00:43.000Z,"Biman Kumar Saikia
@BimanKumarSaik1
·
Nov 10, 2021",Indonesia once follower of Hinduism marginalized it's ancient faith to the small island bali. Those few million hindu population without hue and cry and drum beating attracting love and care of whole world through there simple observations and caste less hindu system.
1164,2021-11-10T05:33:56.000Z,"natalia s radiantice.tez
@radiantice
·
Nov 10, 2021","Exactly how I feel about ""working from Bali""  did that in 2017, only survived 2 weeks, came back to Jakarta and loved working remotely here. Bali is great for vacation, not for digitalnomading imho"
1165,2021-11-10T05:20:52.000Z,"Ilfa Habib
@ilfahabib
·
Nov 10, 2021",Selamat Galungan yah masyarakat Bali. You left a very good impression on me. A lil piece of my heart left along Basangkasa-Petitenget beach.
1166,2021-11-10T04:32:34.000Z,"Jago Promote
@JagoPromote48
·
Nov 10, 2021",One of fans chanting is Kecha. Inspired by 'Kecak' dance from Bali. #48FamilyFacts
1167,2021-11-10T04:15:25.000Z,"The Sophisticated Heaux
@theFashionLyon
·
Nov 10, 2021",Currently looking up flights and hotels to Bali  I haven’t even went to my next international trip yet.
1168,2021-11-10T04:03:38.000Z,"IG|Rejectedwalamaal
@RejectedwalaM
·
Nov 10, 2021","Scammer: Sir you have won a free trip to bali with your girlfriend ill just need your card details for hotel confirmation 

Me: Sorry meko nai jaana hain 

Scammer: Kyu sir? 

Me: MADARCHØD meri koi gf he nai hain "
1169,2021-11-10T04:03:18.000Z,"nana
@nanamint0n
·
Nov 10, 2021","Selamat pagi!!! 

Safe flight for your trip to Bali later  I hope you are in joy to be back to tropical weather "
1170,2021-11-10T03:54:51.000Z,"BlueRena
@BlueRena777
·
Nov 10, 2021","If you go to Ubud (Bali Island), you want to spend at night to watch the speacial dances that take place at night. You feel God lives there."
1171,2021-11-10T03:40:55.000Z,"khalesya
@khaleesyaaaaa
·
Nov 10, 2021","Thank you Indonesia for the great arrangement,accommodation and Facilities to all the athletes it seems like all the athletes are having a lot of fun in Bali right now, as if they are on vacation We as Fans are also happy with all this!!"
1172,2021-11-10T03:39:57.000Z,"Jay Sahastrabudhe
@RomGuruji
·
Nov 10, 2021","“Sir you have won a free trip to bali with your girlfriend ill just need your card details for hotel confirmation “ , bold of you to assume i have a girlfriend "
1173,2021-11-10T03:35:56.000Z,"khalesya
@khaleesyaaaaa
·
Nov 10, 2021","Thank you Indonesia for the great arrangement,accommodation and Facilities to all the athletes it seems like all the athletes are having a lot of fun in Bali right now, as if they are on vacation We as Fans are also happy with all this!!

#IndonesiaBadmintonFestival"
1174,2021-11-10T03:30:08.000Z,"女王
@Ratu04_
·
Nov 10, 2021","Sooo excited for the upcoming events Indonesia Badminton Festival 2021 at Nusa Dua, Bali. 

16 - 21 Nov: Indonesia Masters 2021
23 - 28 Nov: Indonesia Open 2021
1 - 5 Dec: BWF World Tour Finals 2021

#IndonesiaMasters2021 #IndonesiaOpen2021 #BWFWorldTour #RaiseARacket"
1175,2021-11-10T03:35:56.000Z,"khalesya
@khaleesyaaaaa
·
Nov 10, 2021","Thank you Indonesia for the great arrangement,accommodation and Facilities to all the athletes it seems like all the athletes are having a lot of fun in Bali right now, as if they are on vacation We as Fans are also happy with all this!!

#IndonesiaBadmintonFestival"
1176,2021-11-10T03:30:08.000Z,"女王
@Ratu04_
·
Nov 10, 2021","Sooo excited for the upcoming events Indonesia Badminton Festival 2021 at Nusa Dua, Bali. 

16 - 21 Nov: Indonesia Masters 2021
23 - 28 Nov: Indonesia Open 2021
1 - 5 Dec: BWF World Tour Finals 2021

#IndonesiaMasters2021 #IndonesiaOpen2021 #BWFWorldTour #RaiseARacket"
1177,2021-11-10T02:54:52.000Z,"da man
@mannmnnn
·
Nov 10, 2021","give me bali beach, no molly, please, palm no marijuana trees"
1178,2021-11-10T02:41:42.000Z,"A.M. Afidin
@nurulhaqqy
·
Nov 10, 2021","Because he want play in Bali with beautiful beach, or Persija with metropolitan city or PERSIB with seblak food or cilok or basreng."
1179,2021-11-10T02:36:30.000Z,"𝕂𝕖𝕝 𝔾𝕣𝕒𝕪𝕤𝕠𝕟
@kel_grayson
·
Nov 10, 2021","Anna: settled in Seattle if I wasn't fond of everything it has to offer.
Jess: I guess we better approach this more as... ""If you could have a vacation house anywhere you wanted, where would it be?""
Anna: Hmm... maybe Bali? Someplace away from everyone where it's scenic and
2/?"
1180,2021-11-10T02:15:53.000Z,"Joanie Korroch
@Joanie_Korroch
·
Nov 10, 2021",I would love to go to Bali! The culture fascinates me.
1181,2021-11-10T02:13:55.000Z,"GEM
@gili2x
·
Nov 10, 2021","Ayy you're welcome mate. Lol Vario is always the favorite bike  omg what an adventure ride you had too, you don't mess around with tropical rain, so you've been to Bali. Lovely island for sure. "
1182,2021-11-10T00:55:10.000Z,"Paket tour bali
@balitiratour
·
Nov 10, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
1183,2021-11-10T00:54:34.000Z,"Teddy
@BrownnTeddyBear
·
Nov 10, 2021",Use some of my bonus to buy a trip to Bali or chillax 
1184,2021-11-10T00:34:10.000Z,"Pea.
@peapod52856110
·
Nov 10, 2021","I wake up crying most days, my girl did it to go and be a ""digital nomad""  living on a beach in Bali. Great fun being on the other side of the world during a totalitarian take over but hey what do i know..."
1185,2021-11-10T00:09:35.000Z,".
@winabinawinab
·
Nov 10, 2021","Europe and Asia on my travel list for next year. Greece, Bali, Thailand. Planning to do a two week trip to Europe over the summer. Spain, London, Italy, France, Portugal. Do like 2-3 days in each country. Greece is going to be its own trip most likely for my 25th birthday."
1186,2021-11-09T23:36:22.000Z,"ꗃ Tata⤮¹⁴³
@leenow05
·
Nov 10, 2021",maknae line + photo frame in 25k dom bali
1187,2021-11-09T23:23:59.000Z,"Darrtoo
@ToothDarren
·
Nov 10, 2021","While scanning for something to watch last night we happened upon 30sec of pure genius. Did she ask old mate ‘did the ostrich come from Austria??’ And this gem - ‘not sure if Thailand & Bali is domestic or international travel’. That was enough for us, continue scanning."
1188,2021-11-09T23:06:25.000Z,"agus ismawan
@agusismawan8
·
Nov 10, 2021","You've heard of Indonesia.. there are many tourist destinations in Indonesia. One of them is Bali, but what is more challenging. In Papua, the mountains are cool. Suitable for the adventurous."
1189,2021-11-09T22:45:01.000Z,"Gustavo.
@__Readone
·
Nov 10, 2021",Wincent how about that trip to bali?
1190,2021-11-09T21:49:36.000Z,"Waleed707
@3e_different
·
Nov 10, 2021",Bali and Phuket. Getting up to 12 % cash back by using Travelcare would make me save more money to travel more longer. 
1191,2021-11-09T20:58:19.000Z,"Kenyetta Hughes
@Hollywoodqueen7
·
Nov 10, 2021","And a trip to China and Bali helped, lol"
1192,2021-11-09T18:31:56.000Z,"tripnusapenidabali
@tripnusapenida_
·
Nov 10, 2021",Trip Nusa Penida Bali Best Offers Private Day Tours to Nusa Penida Island  #nusapenidatrip #nusapenida #tripnusapenidabali
1193,2021-11-09T17:15:48.000Z,"Yuvig
@Yuvig5
·
Nov 10, 2021",literally mirip study tour ke Bali
1194,2021-11-09T16:45:46.000Z,"icha
@ihsanulnur
·
Nov 9, 2021",Welcome to bali peserta study tour kloter 1 #IndonesiaBadmintonFestival
1195,2021-11-09T16:41:54.000Z,"Scorpiheaux
@Icandoyourhair
·
Nov 9, 2021",If we don’t go to Bali next year I’m planning a trip back to Mexico for at least a week.
1196,2021-11-09T16:18:45.000Z,"محمد احمد اویس راحت
@ahmadowais41
·
Nov 9, 2021","Aus : Confirmed full tour of Pakistan in 2022
England: Confirmed 7 T20s in 2022 
Meanwhile NZ : bhai hmari kia ghalti bali ka bakra bna dia "
1197,2021-11-09T16:01:36.000Z,"Sambit Nayak
@sambitnk
·
Nov 9, 2021",Our boys are still the only pair who defeated Olympic gold medalists in Olympics. Europe tour was a bit off. Let’s see what happens in Bali
1198,2021-11-09T15:23:51.000Z,"Ryan Biddulph | Blogging From Paradise
@RyanBiddulph
·
Nov 9, 2021","95% of the time, my wife and I completely avoid tourist traps or tourist-heavy neighborhoods. Oman, Qatar, Istanbul, Bali, New Zealand, Panama, villages far outside of Chiang Mai....it's well outside of the comfort zone but such a rich experience to live surrounded by locals."
1199,2021-11-09T16:45:46.000Z,"icha
@ihsanulnur
·
Nov 9, 2021",Welcome to bali peserta study tour kloter 1 #IndonesiaBadmintonFestival
1200,2021-11-09T16:41:54.000Z,"Scorpiheaux
@Icandoyourhair
·
Nov 9, 2021",If we don’t go to Bali next year I’m planning a trip back to Mexico for at least a week.
1201,2021-11-09T16:18:45.000Z,"محمد احمد اویس راحت
@ahmadowais41
·
Nov 9, 2021","Aus : Confirmed full tour of Pakistan in 2022
England: Confirmed 7 T20s in 2022 
Meanwhile NZ : bhai hmari kia ghalti bali ka bakra bna dia "
1202,2021-11-09T16:01:36.000Z,"Sambit Nayak
@sambitnk
·
Nov 9, 2021",Our boys are still the only pair who defeated Olympic gold medalists in Olympics. Europe tour was a bit off. Let’s see what happens in Bali
1203,2021-11-09T15:23:51.000Z,"Ryan Biddulph | Blogging From Paradise
@RyanBiddulph
·
Nov 9, 2021","95% of the time, my wife and I completely avoid tourist traps or tourist-heavy neighborhoods. Oman, Qatar, Istanbul, Bali, New Zealand, Panama, villages far outside of Chiang Mai....it's well outside of the comfort zone but such a rich experience to live surrounded by locals."
1204,2021-11-09T15:22:49.000Z,"Natasha Cal
@NBCAL
·
Nov 9, 2021",Travel planning is my favorite! We did Bali on a shoestring about 3 years ago. I’m happy to share details if you want 
1205,2021-11-09T13:49:19.000Z,"Grace Mellor
@Gracefmellor
·
Nov 9, 2021","If anyone is Christmas shopping for me, I’m a size 10 day trip to Bali   "
1206,2021-11-09T13:42:50.000Z,"Grace Mellor
@GraceMellor14
·
Nov 9, 2021","If anyone is Christmas shopping for me, I wear a size 10 day trip to Bali   "
1207,2021-11-09T12:59:08.000Z,"gre | 美虹
@bayernopen
·
Nov 9, 2021",oh to be in a study tour in bali
1208,2021-11-09T12:17:40.000Z,"Bratz doll
@sego_dagreat
·
Nov 9, 2021",Honestly a trip to Bali would make me happy.
1209,2021-11-09T11:45:34.000Z,"MEW
@MwGlobalPol
·
Nov 9, 2021",Goodluck to Taylor getting a job in travel after this. Literally just admitted she didn’t know if Vietnam to Bali was domestic or international travel smh.. #LoveIslandAU
1210,2021-11-09T11:43:45.000Z,"@shit_p0sts
·
Nov 9, 2021",natural? intelligent? no hate to tayla but babes doesn’t even know if bali to thailand is international AND SHE WORKS IN TRAVEL?? #loveislandau
1211,2021-11-09T10:57:54.000Z,"asdfghjkl
@aolaollllll
·
Nov 9, 2021",Birthday trip ke bali?
1212,2021-11-09T10:54:20.000Z,"satyaswaroopani
@abhispa1
·
Nov 9, 2021",again hindu festivals are soft target. 1st 144 section around puri jagannath temple in karthika month now no bali jatra. 
1213,2021-11-09T10:36:52.000Z,"Sambit Nayak
@sambitnk
·
Nov 9, 2021","If not the ""Sadhaba puas"" our shuttlers will travel to Bali this Kartika Purnima 
#IndonesiaMaster2021"
1214,2021-11-09T10:29:32.000Z,"Midnights and Paramore stan
@ThisisSaffers
·
Nov 9, 2021","One day I will go to New York Christmas shopping and in awe of all the lights  

One day I will go to Forks, and the Twilight Forever event  

One day I will see the Aurora Borealis  

One day I will be relaxing on the beach in Bali "
1215,2021-11-09T09:11:49.000Z,"SB.Paul
@Imsbpaul
·
Nov 9, 2021",Brunei to Bali filghts please! I have a desire to travel Bali Indonesia. Im waiting for this route.
1216,2021-11-09T08:03:09.000Z,"Zac
@ZACzozy
·
Nov 9, 2021","Need to sell more first.  Get one, then we can plan a trip to Bali, not that far away. Hahah"
1217,2021-11-09T07:48:32.000Z,"Elynnzo & Nady
@twobearfriends
·
Nov 9, 2021",waaahtt indeed. SSS got a paid trip to Bali to one winner tho. But we will still go even if we dont win kan? XD
1218,2021-11-09T07:43:07.000Z,"alghazali
@boyseven1927
·
Nov 9, 2021",Dm your number please.. I come from indonesia.. And i want bring u to BALI ISLAND .. Andmarried with me
1219,2021-11-09T07:10:08.000Z,"Dean
@Dean61899331
·
Nov 9, 2021","Definitely Bali, zoom in and you will see at least 3 tourists on beach with Bintang t-shirts."
1220,2021-11-09T06:49:41.000Z,"A Frances Innes
@InnesFrances
·
Nov 9, 2021","Around the globe the pressure of OS big corp is seen in aggressive development of infrastructure, think the decimation of beach at Candidasa, Bali for cement for highrise owned and run by dutch, Scandinavians, etc. US agri biz in the americas, AU caves blown up, all connected "
1221,2021-11-09T06:03:05.000Z,"NeverAlonePodcast
@nawnpodcast
·
Nov 9, 2021","What is your dream place to live?

Mine is New York  or Bali 

#NewYork #Bali #Travel #podcast #explorepage #Recommended #Discovery #DREAM"
1222,2021-11-09T06:01:25.000Z,"Tokopedya
@seper_sepuluh
·
Nov 9, 2021","This is a truly lyfetime chance for you Shesar, you have to play well in Bali tour to ensure your spot in WTF. Now or never."
1223,2021-11-09T07:10:08.000Z,"Dean
@Dean61899331
·
Nov 9, 2021","Definitely Bali, zoom in and you will see at least 3 tourists on beach with Bintang t-shirts."
1224,2021-11-09T06:49:41.000Z,"A Frances Innes
@InnesFrances
·
Nov 9, 2021","Around the globe the pressure of OS big corp is seen in aggressive development of infrastructure, think the decimation of beach at Candidasa, Bali for cement for highrise owned and run by dutch, Scandinavians, etc. US agri biz in the americas, AU caves blown up, all connected "
1225,2021-11-09T06:03:05.000Z,"NeverAlonePodcast
@nawnpodcast
·
Nov 9, 2021","What is your dream place to live?

Mine is New York  or Bali 

#NewYork #Bali #Travel #podcast #explorepage #Recommended #Discovery #DREAM"
1226,2021-11-09T06:01:25.000Z,"Tokopedya
@seper_sepuluh
·
Nov 9, 2021","This is a truly lyfetime chance for you Shesar, you have to play well in Bali tour to ensure your spot in WTF. Now or never."
1227,2021-11-09T05:04:19.000Z,"vita
@irvetarias22_
·
Nov 9, 2021",I hope we can meet after Toma debut  maybe in Bali island 
1228,2021-11-09T04:29:49.000Z,"AMIR H. FALLAH
@AmirHFallah
·
Nov 9, 2021",When you’re swimming in scrooge mc duck money you can’t be bothered with some NYC party. they are busy chillin in bali with the island boys
1229,2021-11-09T04:26:51.000Z,"⍟ ⎊
@Abstract_Circus
·
Nov 9, 2021",So the athletes from Hylo Open are going straight to Indonesia for the Bali tour
1230,2021-11-09T04:10:29.000Z,"Han Cholo
@eimanezanee
·
Nov 9, 2021",Bali trip funds used already considering we might get another lockdown n bought a smart tv & home theater system. Sekarang tggu unifi masuk je
1231,2021-11-09T02:10:59.000Z,"norts
@nortssss
·
Nov 9, 2021",I’m not sure where you got the photo from but I’m very familiar with Bali.
1232,2021-11-09T01:42:29.000Z,"皇帝
@ShannonLarry_
·
Nov 9, 2021","Physically at work, mind on a beach in Bali "
1233,2021-11-09T01:12:04.000Z,"ric
@BLOOMBLOOMLUVR
·
Nov 9, 2021",bali is on my travel bucket list
1234,2021-11-09T01:10:03.000Z,"misha
@jichanmgin
·
Nov 9, 2021",i wanna save a lot of money and go on vacation to like@bali or smth… who tryna go with me
1235,2021-11-09T00:55:10.000Z,"Paket tour bali
@balitiratour
·
Nov 9, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
1236,2021-11-08T21:01:42.000Z,"content
@ritah_thabang
·
Nov 9, 2021","That Bali trip so tempting, mathata it would take me the whole year to save for it"
1237,2021-11-08T19:28:34.000Z,"48Family's Full News
@48FullNews
·
Nov 9, 2021",One of fans chanting is Kecha. Inspired by 'Kecak' dance from Bali. #48MemberFact
1238,2021-11-08T18:53:08.000Z,"Gema 🜃
@heygema
·
Nov 9, 2021","Bali A nice island, but it is only one of NICE islands."
1239,2021-11-08T18:32:01.000Z,"tripnusapenidabali
@tripnusapenida_
·
Nov 9, 2021",Trip Nusa Penida Bali Best Offers Private Day Tours to Nusa Penida Island  #nusapenidatrip #nusapenida #tripnusapenidabali
1240,2021-11-08T18:11:18.000Z,"Jay
@jayraikes2x
·
Nov 9, 2021",that bali trip calling my name but that long ass flight ain’t
1241,2021-11-08T15:31:51.000Z,"Jago Promote
@JagoPromote48
·
Nov 8, 2021",One of fans chanting is Kecha. Inspired by 'Kecak' dance from Bali. #48FamilyFacts
1242,2021-11-08T15:27:28.000Z,"killedbywho
@spagethiimafia
·
Nov 8, 2021","now,welcome to Bali,Indonesia for the Indonesia Master,Indonesia Open,and BWF World Tour Finals.
COME ON!!"
1243,2021-11-08T15:07:50.000Z,"BeBetter
@PROHindustani
·
Nov 8, 2021",And Indonesia is a Muslim majority country. Only island of Bali is Hindu. 
1244,2021-11-08T14:13:15.000Z,"𝔳𝔦𝔵𝔢𝔫
@aaaksmri
·
Nov 8, 2021",I wna take a trip to bali 
1245,2021-11-08T13:19:22.000Z,"Carl Setzer
@Carl_Setzer
·
Nov 8, 2021",Hopefully she's on a beach in Bali sipping drinks. You should go track her down.
1246,2021-11-08T12:40:32.000Z,"cikpaz
@fuzzyskuzzy
·
Nov 8, 2021","My non-muslim friend uploading his vacation photos in Bali (he is an Indonesian), then he was promoting a babi guling stall and caption it, ""wajib cuba kalau ke Bali ya gaiss..."""
1247,2021-11-08T12:31:35.000Z,"Sofia~♡
@flyin9snow99
·
Nov 8, 2021",no TTY though on this Bali Tour.
1248,2021-11-08T12:28:01.000Z,"Sultan Muda
@SultanM83762675
·
Nov 8, 2021",best regard from bali island
1249,2021-11-08T12:18:10.000Z,"Miranda Duncan (Wayan Roshni Rose)
@minderellasf
·
Nov 8, 2021",Thanks man! Proud former New Yorker and even had my New York Yankees hat on in Bali today at the beach! Wonderful to see this and namaste dudes! 
1250,2021-11-08T15:07:50.000Z,"BeBetter
@PROHindustani
·
Nov 8, 2021",And Indonesia is a Muslim majority country. Only island of Bali is Hindu. 
1251,2021-11-08T14:13:15.000Z,"𝔳𝔦𝔵𝔢𝔫
@aaaksmri
·
Nov 8, 2021",I wna take a trip to bali 
1252,2021-11-08T13:19:22.000Z,"Carl Setzer
@Carl_Setzer
·
Nov 8, 2021",Hopefully she's on a beach in Bali sipping drinks. You should go track her down.
1253,2021-11-08T12:40:32.000Z,"cikpaz
@fuzzyskuzzy
·
Nov 8, 2021","My non-muslim friend uploading his vacation photos in Bali (he is an Indonesian), then he was promoting a babi guling stall and caption it, ""wajib cuba kalau ke Bali ya gaiss..."""
1254,2021-11-08T12:31:35.000Z,"Sofia~♡
@flyin9snow99
·
Nov 8, 2021",no TTY though on this Bali Tour.
1255,2021-11-08T12:28:01.000Z,"Sultan Muda
@SultanM83762675
·
Nov 8, 2021",best regard from bali island
1256,2021-11-08T12:18:10.000Z,"Miranda Duncan (Wayan Roshni Rose)
@minderellasf
·
Nov 8, 2021",Thanks man! Proud former New Yorker and even had my New York Yankees hat on in Bali today at the beach! Wonderful to see this and namaste dudes! 
1257,2021-11-08T11:55:11.000Z,"Paket tour bali
@balitiratour
·
Nov 8, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
1258,2021-11-08T11:28:09.000Z,"lonetraveller
@ShiaMDRAD
·
Nov 8, 2021",Whether vaccines work or not work it’s required to travel the world . Just got back from Seychelles… anti vaxers can go to Florida for vacation  .. I rather spend my money in Bali or some other exotic places.
1259,2021-11-08T11:19:36.000Z,"@angkasapura172
@angkasapura172
·
Nov 8, 2021","Hi, currently there is no flight for the route Bali to Bawah Island. Tks-Tika"
1260,2021-11-08T11:15:56.000Z,"Caz
@AltoCarol
·
Nov 8, 2021","The ""no Bali trip"" will eventually ""convince"" the other rabid anti vaxxers. They'll sneak off & do it quietly. "
1261,2021-11-08T10:43:10.000Z,"Bri
@All_HailQueenB
·
Nov 8, 2021","I don’t belong in America. I wanna experience the world and travel all over. Spain, Bali, Europe, Japan, etc"
1262,2021-11-08T10:42:28.000Z,"Matt Greenfield
@sobri
·
Nov 8, 2021","I’ve struck out on everywhere I’ve checked so far. Can enter Bali as a tourist, but not if you’re coming from Thailand. Can enter Cambodia but need to “deposit 2000 USD in a designated bank on arrival”. Wtf? I’m guessing Japan is still in “plz politely fuck off” mode too "
1263,2021-11-08T10:24:46.000Z,"panpan
@fallinsebongie_
·
Nov 8, 2021",Premium photo spider hoshi 02 165k dom bali
1264,2021-11-08T09:59:58.000Z,"Dhira
@scrpsofparadise
·
Nov 8, 2021","He said that the party there are pretty wild. “By wild I meant blablabla.. not only blablabla…”

I KNOOOWWW! I know your culture a lot you don’t have to mansplain me. Yet he didn’t even know shit about Indonesia, not even Bali. Wkwkwkkw."
1265,2021-11-08T08:49:15.000Z,"엄마
@BaaayMeh
·
Nov 8, 2021",That Bali trip 
1266,2021-11-08T07:40:16.000Z,"shitlin
@7pplchokeonshit
·
Nov 8, 2021",i’m rlly rlly considering buying a trip to bali instead of this new fucking laptop like i’m looking at flight tickets rlly puts things in perspective for me
1267,2021-11-08T07:36:00.000Z,"CK7btsarmy forever
@ChayKat3
·
Nov 8, 2021","Aaawww that's sweet, ami!  Thank you sincerely for all the good wishes. BLESSINGS  be upon you too. I've always wanted to go to your island. I've only gone as far as KL and Bali though. Maybe, next time. Borahae! "
1268,2021-11-08T07:29:59.000Z,"Basetsana Salani
@_basetsana__
·
Nov 8, 2021",It’s for me to save for that Bali trip as a graduation gift from self to self 
1269,2021-11-08T06:56:29.000Z,"syaa
@hatchagia
·
Nov 8, 2021","But other than that, Minions berhasil silver and gold medalist two weeks in a row. Pramel berhasil silver medalist. The Babies berhasil silver medalist. What a journey! But we're trully hoping they can do better in Bali!"
1270,2021-11-08T06:10:02.000Z,"Mallek Ahmad
@abdul_mallek90
·
Nov 8, 2021",Bule 12 next year. Sapo cancel keno blanjo trip g BALI. Deal?
1271,2021-11-08T05:56:18.000Z,"alyaa
@hyukachwe
·
Nov 8, 2021",at bali rn and i have school in 1 hour vacation my ass
1272,2021-11-08T05:48:09.000Z,"Moonಠ‿ಠ(ia)
@badmintonsimp
·
Nov 8, 2021","Aku ingt fanaccount mna td, get well soon zii jia, comeback stronger for bali tour"
1273,2021-11-08T04:51:03.000Z,"peter
@rightwingpeter
·
Nov 8, 2021","Never been to Bali , looks fabulous with all the Pine Trees ! Great Photo !"
1274,2021-11-08T04:15:05.000Z,"Pandit HareKrishna sahu
@PanditHareKris1
·
Nov 8, 2021","@JayShah
 respected sir,now,present performance 150 she Jada Jo bowler he usko Bali ki vi player ho dhoondkar involved kar Indian teamse.pleases sir,and now Jammu Kashmir umran mallik ko new Zealand tour me samil karo,harsh patelko chansefo,asardip singranako channsedo,s,sreesant"
1275,2021-11-08T06:10:02.000Z,"Mallek Ahmad
@abdul_mallek90
·
Nov 8, 2021",Bule 12 next year. Sapo cancel keno blanjo trip g BALI. Deal?
1276,2021-11-08T05:56:18.000Z,"alyaa
@hyukachwe
·
Nov 8, 2021",at bali rn and i have school in 1 hour vacation my ass
1277,2021-11-08T05:48:09.000Z,"Moonಠ‿ಠ(ia)
@badmintonsimp
·
Nov 8, 2021","Aku ingt fanaccount mna td, get well soon zii jia, comeback stronger for bali tour"
1278,2021-11-08T04:51:03.000Z,"peter
@rightwingpeter
·
Nov 8, 2021","Never been to Bali , looks fabulous with all the Pine Trees ! Great Photo !"
1279,2021-11-08T04:15:05.000Z,"Pandit HareKrishna sahu
@PanditHareKris1
·
Nov 8, 2021","@JayShah
 respected sir,now,present performance 150 she Jada Jo bowler he usko Bali ki vi player ho dhoondkar involved kar Indian teamse.pleases sir,and now Jammu Kashmir umran mallik ko new Zealand tour me samil karo,harsh patelko chansefo,asardip singranako channsedo,s,sreesant"
1280,2021-11-08T04:01:50.000Z,"Evelyn
@d3ath4ngel_alt
·
Nov 8, 2021",#tubbospace Thoughts on Bali? It's an island on Indonesia that are famous for it's culture and beaches
1281,2021-11-08T03:54:51.000Z,"BlueRena
@BlueRena777
·
Nov 8, 2021","Traditional fire dancing in Bali is quite something, especially you get a chance to see near holy temple."
1282,2021-11-08T02:58:46.000Z,"Hans Kemp | hanskemp.eth
@lightchronicler
·
Nov 8, 2021","@NikpourJavid with his Afghanistan road trip collection. 
@transasiatica
 and the HairIndia collection. 
@ozbrv
 and her Spa pleasures. 
@Tibalism
 with Bali kites and much more. 
@TimRussellPhoto
 beautiful Bangkok street portraits. 
@KumasRizacan
 docu series. All excellent storytellers!"
1283,2021-11-08T00:38:23.000Z,"Jason
@wolcottphoto
·
Nov 8, 2021",GM from Bali! Coffee and curating… What better way to start a morning. Excited to get my NFT journey started!   #nft #NFTCommunity #nftphotography #NFTartists
1284,2021-11-07T23:55:10.000Z,"Paket tour bali
@balitiratour
·
Nov 8, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
1285,2021-11-07T23:47:40.000Z,"kayd
@jckmac7
·
Nov 8, 2021","His comments were condescending. Said WA ppl loved to travel, then said we wouldnt know Bali was in Indonesia."
1286,2021-11-07T23:04:23.000Z,"TiBA
@Tibalism
·
Nov 8, 2021",I will send you a photo from the sunset in Bali. :D
1287,2021-11-07T22:37:52.000Z,"Bali_chris
@Bali_chris
·
Nov 8, 2021","Going to do a bit of stretching and then head over to Bali Beach in Sanur for a round of golf.
No dark clouds over towards the West side of the island....yet"
1288,2021-11-07T22:14:44.000Z,"halo dengan YAYA dsini
@yyazvtd
·
Nov 8, 2021","Mjb, itu bwf world tour sm world champuonshp di bali jg kak?"
1289,2021-11-07T22:14:24.000Z,"microwave
@termewdinamika
·
Nov 8, 2021","1 gold & 2 silver, congratulations for minions, leoniel, and pramel  the european tour has ended, i hope all the athletes are give health. see you on Bali "
1290,2021-11-07T22:00:52.000Z,"MYP
@mypvck
·
Nov 8, 2021","my future plan if i become famous

nft as “key” -> merchandise -> physical tokens -> free tickets -> beach party in bali -> treat collectors as a king! 

One day i promised."
1291,2021-11-07T21:59:02.000Z,"@GotLostNowCall
·
Nov 8, 2021","Give me Bali beach, 
no molly, please, 
palm, no marijuana trees"
1292,2021-11-07T21:58:25.000Z,"Diamond.
@dimeLeigh
·
Nov 8, 2021","my sister booked me a trip to Bali, what do i get her for Christmas? she just took me to Dubai in June. so it has to be something major "
